eia_id,MAH_revised_9/20/22,plant_name,county2,state,name_of_wa,water_sour,water_type,water_source_aeg,nsegment_v11_old,nsegment_v11_new,WT_multsrc,which_list,min_yr,mx_yr,cont_yrs,elev_ft,pond_acres,latitude,longitude,cmplxcoo_flg,coolty_1,coolty_2,coolty_3,gen_ty,netgen_mwh,wthdrw_mgd,cnsmpt_mgd,mn_wth_mgd,mx_wth_mgd,mn_cns_mgd,mx_cns_mgd,note,water source note,
10673,,AES Hawaii,Honolulu County,HI,Wells,GW,SA,gw,NA,NA,,2015,2000,2020,continuous years,12.52,1000000,21.30333333,-158.1063889,0,tower_recirculating,null,,COAL,1258126,2,1.46,1,3,1.02,1.74,,"alghough water type is SA, I  used gw since the water source is gw. ",
10675,,,New London County,CT,Thames River,,,sw,860,860,compare SNTemp / NOAA sst,all_verified,2000,2011,continuous years,28.07,1000000,41.43166667,-72.10083333,0,saline_once_through,null,,,,,,,,,,,,
10676,,,Beaver County,PA,Nova Chemical Co (Ohio River),,,sw,12871,12871,,all_verified,2000,2015,continuous years,742.59,1000000,40.660618,-80.346433,1,river_once_through_fresh,tower_recirculating,,,,,,,,,,,,
10677,,AES Placerita Inc,Los Angeles County,CA, ,,,gw,56454,56454,,all_verified,2000,2007,continuous years,1373.13,1000000,34.381305,-118.499862,0,tower_recirculating,null,,,,,,,,,,,assumed gw (GE imagery),
10678,,AES Warrior Run Cogeneration Facility,Allegany County,MD,City Of Cumberland Water Suppl,OT,OT,municipal,3932,3932,,2015,2000,2020,continuous years,647.39,1000000,39.596186,-78.746258,0,tower_recirculating,null,,COAL,1165822,2,1.35,1,3,0.99,1.67,,,
10682,,Brush Generation Facility,Morgan County,CO,Municipality,GW,FR,municipal,24731,24731,,2015,2000,2020,continuous years,4240.09,1000000,40.242879,-103.630831,0,tower_recirculating,null,,NGCC,38928,0,0.03,0,0,0.03,0.04,,,
10683,,Brush Cogen Project Phase 2 BCP,Morgan County,CO, ,,,municipal,24731,24731,,all_verified,2000,2007,continuous years,4240.58,1000000,40.2415,-103.631,0,tower_recirculating,null,,,,,,,,,,,assumed municipal (10682 is municipal),
10686,,Rapids Energy Center,Itasca County,MN,Mississippi River,SW,-nr-,sw,18019,18019,,2015,2000,2020,missing 2 years,1278.28,1000000,47.233969,-93.537825,0,river_once_through_fresh,null,,COMPLEX,115682,10,0.09,5,75,0.07,0.12,,,
10725,,Selkirk Cogen,Albany County,NY,Municipality,GW,FR,municipal,2450,2450,,2015,2000,2020,continuous years,188.08,1000000,42.57444444,-73.85916667,0,tower_recirculating,null,,NGCC,1107358,1,0.67,1,2,0.5,0.85,,,
10726,,Masspower,Hampden County,MA,Municipality,SW,-nr-,municipal,56811,1098,,2015,2000,2020,continuous years,150.87,1000000,42.157592,-72.52255,0,tower_recirculating,null,,NGCC,876022,45,0.47,20,331,0.36,0.57,,,
10731,,,Lycoming County,PA,Wells,,,gw,2919,2919,,all_verified,2000,2013,continuous years,505.82,1000000,41.185938,-76.83201,0,tower_recirculating,null,,,,,,,,,,,,
10741,,Clear Lake Cogeneration Ltd,Harris County,TX,Municipality,-nr-,-nr-,municipal,38776,38776,,2015,2000,2017,continuous years,16.25,1000000,29.62083333,-95.0625,0,tower_recirculating,null,,NGCC,463358,1,0.53,0,1,0.46,0.58,,,
10743,,Morgantown Energy Facility,Monongalia County,WV,Monongahela River,SW,-nr-,sw,12736,12736,,2015,2000,2020,continuous years,827.39,1000000,39.640114,-79.961803,0,river_once_through_fresh,null,,COAL,405911,20,0.2,9,149,0.15,0.24,,,
10745,,Midland Cogeneration Venture,Midland County,MI,Tittabawasse River,SW,FR,sw,11182,11182,,2015,2000,2020,continuous years,600.7,862.5385958,43.58777778,-84.22277778,1,pond_recirculating,tower_recirculating,,NGCC,5710750,1,1.39,1,2,1.06,1.72,,,
10746,,Covanta Delaware Valley,Delaware County,PA,Municipality,-nr-,-nr-,municipal,4206,4206,,2015,2000,2020,continuous years,11.04,1000000,39.82598496,-75.38880573,0,tower_recirculating,null,,BIOMASS,594286,2,1.32,1,3,1.15,1.43,,,
10751,,Camden Plant Holding LLC,Camden County,NJ,Municipality,SW,FR,municipal,1816,1816,,2015,2000,2020,continuous years,11.16,1000000,39.91756208,-75.1192661,0,tower_recirculating,null,,NGCC,247932,0,0.18,0,0,0.14,0.2,,,
10755,,,Garfield County,CO,City of Rifle,,,municipal,43334,43334,,all_verified,2000,2020,missing 1 years,5518.71,1000000,39.51764459,-107.7285189,0,tower_recirculating,null,,,,,,,,,,,,
10761,,Las Vegas Generating Station,Clark County,NV,City of North Las Vegas,-nr-,-nr-,municipal,46287,46287,,2015,2000,2020,continuous years,1922.5,1000000,36.231383,-115.123139,0,tower_recirculating,null,,NGCC,433522,0,0.21,0,1,0.08,0.29,,,
10764,,Blue Lake Power LLC,Humboldt County,CA,City Water,-nr-,-nr-,municipal,54701,54701,,2015,2000,2016,missing 9 years,83.39,1000000,40.87753527,-123.9949211,0,tower_recirculating,null,,BIOMASS,28368,0,0.06,0,0,0.06,0.07,,,
10765,,Indeck Jonesboro Energy Center,Washington County,ME,Well,GW,-nr-,gw,56625,460,,2015,2000,2020,missing 2 years,155.42,1000000,44.6786234,-67.54739156,0,tower_recirculating,null,,BIOMASS,126925,0,0.25,0,1,0.21,0.28,,,
10766,,Indeck West Enfield Energy Center,Penobscot County,ME,Penobscot River,SW,-nr-,sw,272,272,,2015,2000,2020,continuous years,221.8,1000000,45.25342922,-68.62777674,0,tower_recirculating,null,,BIOMASS,136218,0,0.25,0,1,0.22,0.28,,,
10767,,Rio Bravo Fresno,Fresno County,CA,Municipality,-nr-,-nr-,municipal,55274,55274,,2015,2000,2020,continuous years,301.11,1000000,36.68859978,-119.7232053,0,tower_recirculating,null,,BIOMASS,191377,0,0.25,0,1,0.17,0.3,,,
10768,,,Kern County,CA,Municipality,,,municipal,NA,NA,,all_verified,2000,2014,continuous years,729.15,1000000,35.741417,-119.051593,0,tower_recirculating,null,,,,,,,,,,,,
10769,,,Kern County,CA,Wells,,,gw,55307,55307,,all_verified,2000,2014,continuous years,634.46,1000000,35.547217,-119.075593,0,tower_recirculating,null,,,,,,,,,,,,
10771,,Hopewell Power Station,Hopewell city,VA,municipality,-nr-,-nr-,municipal,3755,3755,,2015,2000,2020,missing 6 years,49.61,1000000,37.29782919,-77.28353229,0,tower_recirculating,null,,BIOMASS,262577,1,0.48,0,1,0.43,0.53,,,
10772,,Rio Bravo Rocklin,Placer County,CA,Municipality,-nr-,-nr-,municipal,55012,55012,,2015,2000,2020,continuous years,142.5,1000000,38.83172426,-121.3132964,0,tower_recirculating,null,,BIOMASS,185702,0,0.26,0,1,0.19,0.3,,,
10773,,Altavista Power Station,Campbell County,VA,Staunton River,SW,-nr-,sw,5637,5637,,2015,2000,2020,missing 4 years,546.6,1000000,37.11874031,-79.27342808,0,tower_recirculating,null,,BIOMASS,268695,1,0.42,0,1,0.34,0.45,,,
10774,,Southampton Power Station,Southampton County,VA,Wells,GW,-nr-,gw,5836,5836,,2015,2000,2020,missing 2 years,19.53,1000000,36.6525,-76.99527778,0,tower_recirculating,null,,BIOMASS,290307,0,0.32,0,1,0.25,0.39,,,
10777,,HL Power,Lassen County,CA,Wells,GW,-nr-,gw,55829,55829,,2015,2000,2020,continuous years,4028.3,1000000,40.36842101,-120.2649891,0,tower_recirculating,null,,BIOMASS,194998,0,0.27,0,1,0.19,0.31,,,
10784,,Colstrip Energy LP,Rosebud County,MT,-NR-,GW,-nr-,gw,32003,32003,,2015,2000,2020,continuous years,3241.58,1000000,45.883173,-106.614356,0,tower_recirculating,null,,COAL,313714,1,0.48,0,1,0.39,0.53,,,
10802,,,Middlesex County,MA,Pawtucket Canal,,,sw,1020,1020,,all_verified,2000,2013,continuous years,98.5,1000000,42.64003029,-71.32294117,0,tower_recirculating,null,,,,,,,,,,,,
10803,,Ogdensburg Power,St. Lawrence County,NY,St Lawrence River,,,sw,12046,12046,,all_verified,2000,2007,continuous years,275.23,1000000,44.7258,-75.4417,0,tower_recirculating,null,,,,,,,,,,,,
10805,,Kenilworth Energy Facility,Union County,NJ,Well,GW,FR,gw,2672,2672,,2015,2000,2020,continuous years,90.75,1000000,40.677389,-74.273942,0,tower_recirculating,null,,NGCC,138372,0,0.18,0,0,0.12,0.22,,,
10810,,NTC/MCRD Energy Facility,San Diego County,CA,City Of San Diego,-nr-,-nr-,municipal,55891,55891,,2015,2000,2018,missing 2 years,10.83,1000000,32.735318,-117.208203,1,tower_recirculating,dry_cooling,,NGCC,172858,1,0.16,0,98,0.1,0.18,,,
10811,,Naval Station Energy Facility,San Diego County,CA,Navy Pwc,-nr-,-nr-,municipal,55890,55890,,2015,2000,2018,missing 1 years,12.54,1000000,32.679568,-117.122299,0,tower_recirculating,null,,NGCC,345823,0,0.15,0,0,0.1,0.19,,,
10812,,North Island Energy Facility,San Diego County,CA,Navy Pwc,-nr-,-nr-,municipal,55890,55890,,2015,2000,2018,missing 2 years,18.43,1000000,32.695214,-117.145449,0,tower_recirculating,null,,NGCC,322659,0,0.23,0,1,0.15,0.29,,,
10819,,Ada Cogeneration LP,Kent County,MI,City Water,-nr-,-nr-,municipal,10298,10298,,2015,2000,2020,continuous years,629.46,1000000,42.95888889,-85.49083333,0,tower_recirculating,null,,NGCC,166840,0,0,0,0,0,0.01,,,
10822,,Grayling Generating Station,Crawford County,MI,Wells,GW,-nr-,gw,11028,11028,,2015,2000,2020,continuous years,1253.97,1000000,44.59229074,-84.69035262,0,tower_recirculating,null,,BIOMASS,116340,0,0.19,0,0,0.17,0.22,,,
10835,,Boralex Athens Energy,Somerset County,ME, ,,,sw,384,384,,all_verified,2000,2002,continuous years,416.03,1000000,44.945872,-69.662955,0,tower_recirculating,null,,,,,,,,,,,assumed sw (GE imagery),
10836,,Woodland Biomass Power Ltd,Yolo County,CA,Municipality,-nr-,-nr-,municipal,55013,55013,,2015,2000,2020,continuous years,37.9,1000000,38.69083649,-121.7371446,0,tower_recirculating,null,,BIOMASS,191280,0,0.33,0,1,0.24,0.37,,,
10837,,Covanta Mendota,Fresno County,CA,Wells,GW,-nr-,gw,55680,55680,,2015,2000,2015,continuous years,163.14,1000000,36.75571209,-120.3652772,0,tower_recirculating,null,,BIOMASS,6047,0,0.01,0,0,0.01,0.01,,,
10838,,Springfield Power LLC,Sullivan County,NH,Wells,GW,-nr-,gw,57017,23318,,2015,2000,2020,continuous years,1149.62,1000000,43.44291089,-72.05578217,0,tower_recirculating,null,,BIOMASS,140516,0,0.18,0,0,0.16,0.21,,,
10839,,DG Whitefield LLC,Coos County,NH,Carroll Brook,-nr-,-nr-,sw,56944,1364,,2015,2000,2019,continuous years,1065.69,1000000,44.3582947,-71.54519541,0,tower_recirculating,null,,BIOMASS,135742,0,0.21,0,1,0.18,0.23,,,
10840,,Covanta Delano Energy,Kern County,CA,Wells,GW,-nr-,gw,55306,55306,,2015,2000,2018,missing 2 years,319.35,1000000,35.71891575,-119.2341793,0,tower_recirculating,null,,BIOMASS,265648,0,0.34,0,1,0.22,0.41,,,
10850,,,Kern County,CA,Municipality,,,municipal,NA,NA,,all_verified,2000,2013,continuous years,2421.97,1000000,35.036067,-117.696247,0,tower_recirculating,null,,,,,,,,,,,,
10869,,Biomass One LP,Jackson County,OR,Medford Water Commission,-nr-,-nr-,municipal,51092,51092,,2015,2000,2020,missing 1 years,1319.58,1000000,42.436133,-122.850044,0,tower_recirculating,null,,BIOMASS,152614,0,0.3,0,1,0.23,0.33,,,
50002,,Pittsfield Generating LP,Berkshire County,MA,Wells,GW,-nr-,gw,1169,1169,,2015,2000,2020,continuous years,1015.83,1000000,42.456747,-73.217486,0,tower_recirculating,null,,NGCC,259323,0,0.18,0,0,0.13,0.21,,,
50035,,MMWAC Resource Recovery Facility,Androscoggin County,ME, ,,,sw,897,897,,all_verified,2000,2000,continuous years,245.49,1000000,44.067792,-70.260831,0,tower_recirculating,null,,,,,,,,,,,assumed sw (GE imagery),
50051,,Penobscot Energy Recovery Co,Penobscot County,ME, ,,,sw,293,293,,all_verified,2000,2008,missing 7 years,68.87,1000000,44.7383,-68.8258,0,tower_recirculating,null,,,,,,,,,,,assumed sw (GE imagery),
50068,,Sierra Power Corp,Tulare County,CA, ,,,municipal,55308,55308,,all_verified,2000,2000,continuous years,493.77,1000000,35.9542,-119.0461,0,tower_recirculating,null,,,,,,,,,,,"assumed municipal, from Energy justice Network",
50071,,Palm Beach Renewable Energy Facility 1,Palm Beach County,FL,Wells,GW,FR,gw,4261,4261,,2015,2000,2020,continuous years,16.82,1000000,26.7735694,-80.1419648,0,tower_recirculating,null,,BIOMASS,274823,1,0.68,1,2,0.6,0.74,,,
50099,,Tamarack Energy Partnership,Adams County,ID,Wells,GW,-nr-,gw,52123,52123,,2015,2000,2020,continuous years,4151.68,1000000,44.954858,-116.386856,0,tower_recirculating,null,,BIOMASS,29704,0,0.04,0,0,0.03,0.05,,,
50109,,Paris Energy Center,Lamar County,TX,"Pat Mayse , Lamar County",-nr-,-nr-,municipal,35707,35707,,2015,2000,2020,continuous years,520.56,1000000,33.69688995,-95.55773619,0,tower_recirculating,null,,NGCC,522688,1,0.39,0,1,0.33,0.43,,"Pat Mayse Lake is north of the plant, sources Paris Tx",
50111,,,Sierra County,CA,Well,,,gw,54327,54327,,all_verified,2000,2019,missing 10 years,4965.57,1000000,39.6701,-120.2393,0,tower_recirculating,null,,,,,,,,,,,,
50127,,CCI Signal Hill LLC,Wichita County,TX,Municipality,-nr-,-nr-,municipal,36086,36086,,2015,2000,2020,continuous years,1022.54,1000000,33.86308388,-98.58966506,0,tower_recirculating,null,,NGCC,5303,0,0.01,0,0,0.01,0.01,,,
50137,,Newgulf,Wharton County,TX, ,,,gw,38856,38856,,all_verified,2000,2002,continuous years,71.3,1000000,29.2639,-95.8997,0,tower_recirculating,null,,,,,,,,,,,assumed gw (GE imagery),
50201,,Rabun Gap Cogen Facility,Rabun County,GA,Little Tennessee River,SW,FR,sw,16561,16561,,2015,2000,2020,missing 9 years,2148.21,1000000,34.95475014,-83.37888431,0,tower_recirculating,null,,BIOMASS,102492,0,0.25,0,1,0.22,0.28,,,
50202,,,Niagara County,NY,Niagara Falls Municipal Water,,,municipal,NA,NA,,all_verified,2000,2014,missing 1 years,574.6,1000000,43.08280999,-79.0032922,0,tower_recirculating,null,,,,,,,,,,,,
50208,,Pinetree Power,Grafton County,NH,Ammonoosuc River,SW,-nr-,sw,56814,1101,,2015,2000,2020,continuous years,1047.05,1000000,44.32744998,-71.68015584,0,tower_recirculating,null,,BIOMASS,100255,0,0.17,0,0,0.15,0.19,,,
50215,,York County Resource Recovery,York County,PA,Private Water Company,-nr-,-nr-,industrial,2213,2213,,2015,2000,2020,continuous years,485.76,1000000,40.00168148,-76.71800609,0,tower_recirculating,null,,COMPLEX,222261,1,0.62,1,1,0.54,0.67,,not sure if this is modeled by PS team,
50225,,Regional Waste Systems,Cumberland County,ME,Portland/Cooling Tower,-nr-,-nr-,municipal,920,920,,2015,2000,2020,continuous years,38,1000000,43.65544313,-70.33489493,0,tower_recirculating,null,,BIOMASS,78226,0,0.19,0,0,0.17,0.22,,,
50243,,Bucksport Generation LLC,Hancock County,ME,Penobscot River,SW,BR,sw,297,297,compare SNTemp / NOAA sst,2015,2000,2017,missing 14 years,15.27,1000000,44.5738,-68.8046,0,saline_once_through,null,,BIOMASS,87546,0,0,0,3,0,0,,,
50271,,,New Hanover County,NC,Well,,,gw,7322,7322,,all_verified,2000,2012,continuous years,46.99,1000000,34.28191978,-77.95908518,0,tower_recirculating,null,,,,,,,,,,,,
50273,,Pioneer Valley Resource Recovery,Hampden County,MA,Municipality,-nr-,-nr-,municipal,56763,710,,2015,2000,2020,missing 5 years,64.14,1000000,42.09084817,-72.59050722,0,tower_recirculating,null,,BIOMASS,42229,0,0.13,0,0,0.11,0.15,,,
50277,,,Franklin County,NY,Wells,,,gw,11366,11366,,all_verified,2000,2016,missing 3 years,1197.86,1000000,44.89315284,-74.07351239,0,tower_recirculating,null,,,,,,,,,,,,
50279,,Archbald Power Station,Lackawanna County,PA,White Oak,-nr-,-nr-,municipal,1508,1508,,2015,2000,2020,continuous years,923.15,1000000,41.484919,-75.540336,0,tower_recirculating,null,,GAS STEAM,134369,0,0.23,0,1,0.19,0.26,,,
50290,,SEMASS Resource Recovery,Plymouth County,MA,Wells,-nr-,-nr-,gw,754,754,,2015,2000,2020,continuous years,75.05,1000000,41.8022,-70.7875,1,tower_recirculating,dry_cooling,,BIOMASS,587583,1,0.65,1,3,0.5,1.41,,,
50292,,Bethpage Power Plant,Nassau County,NY,Wells,GW,FR,gw,3592,3592,,2015,2000,2020,missing 3 years,115.84,1000000,40.74653013,-73.49899093,0,tower_recirculating,null,,NGCC,658936,1,0.47,0,1,0.37,0.52,,,
50293,,Wadham Energy LP,Colusa County,CA,Wells,GW,-nr-,gw,53926,53926,,2015,2000,2020,continuous years,93.94,1000000,39.1021431,-122.1110644,0,tower_recirculating,null,,BIOMASS,154009,0,0.2,0,0,0.14,0.23,,,
50363,,Mesquite Resource Recovery Project,Imperial County,CA, ,,,sw,56307,56307,,all_verified,2000,2000,continuous years,-134.68,1000000,32.903826,-115.511949,0,tower_recirculating,null,,,,,,,,,,,"assumed sw, from Energy justice Network",
50385,,Newark Bay Cogeneration Partnership LP,Essex County,NJ,City Of Newark,SW,FR,municipal,2667,2667,,2015,2000,2020,continuous years,18,1000000,40.71972222,-74.13,0,tower_recirculating,null,,NGCC,492690,0,0.34,0,1,0.26,0.38,,,
50406,,Somerset Plant,Somerset County,ME, ,,,sw,414,414,,all_verified,2000,2000,continuous years,194,1000000,44.703467,-69.647441,1,river_once_through_fresh,tower_recirculating,,,,,,,,,,,assumed sw (GE imagery),
50407,,Mobile Energy Services LLC,Mobile County,AL,Mobile Area Water And Sewer,-nr-,-nr-,municipal,8732,8732,,2015,2000,2019,continuous years,20.03,1000000,30.737122,-88.048747,0,tower_recirculating,null,,COMPLEX,376327,1,0.41,0,1,0.32,0.5,,,
50449,,Indeck Silver Springs Energy Center,Wyoming County,NY,Wells,GW,FR,gw,11547,11547,,2015,2000,2020,continuous years,1412.03,1000000,42.654076,-78.077365,1,tower_recirculating,dry_cooling,,NGCC,112079,0,0.02,0,0,0.01,0.11,,,
50450,,Indeck Oswego Energy Center,Oswego County,NY,Municipality,SW,-nr-,sw,11906,Great Lakes,,2015,2000,2020,continuous years,253.85,1000000,43.45855,-76.530967,0,lake_once_through_fresh,null,,NGCC,88781,4,0.04,2,30,0.03,0.04,,changed name of wa to 'Lake Ontario;,
50451,,Indeck Yerkes Energy Center,Erie County,NY,Municipality,-nr-,-nr-,municipal,11586,11586,,2015,2000,2020,continuous years,591.37,1000000,42.967161,-78.918092,0,tower_recirculating,null,,NGCC,121260,0,0.09,0,0,0.07,0.12,,,
50458,,Indeck Corinth Energy Center,Saratoga County,NY,Hudson River,SW,FR,sw,4000,4000,,2015,2000,2020,continuous years,519.66,1000000,43.249349,-73.809336,0,tower_recirculating,null,,NGCC,762007,1,0.43,0,1,0.37,0.49,,,
50460,,Indeck  Turners Falls Energy Center,Franklin County,MA, ,,,sw,56772,719,,all_verified,2000,2000,continuous years,163.52,1000000,42.6109,-72.5564,0,tower_recirculating,null,,,,,,,,,,,assumed sw (GE imagery),
50472,,Covanta Niagara LP,Niagara County,NY,Niagara River & Municipality,-nr-,-nr-,sw_municipal,11586,11586,,2015,2000,2020,continuous years,569.98,1000000,43.08388889,-79.00555556,0,tower_recirculating,null,,BIOMASS,168939,2,1.13,1,3,0.97,1.29,,split between river and municipal,
50497,,Bayonne Plant Holding LLC,Hudson County,NJ,Municipality,-nr-,-nr-,municipal,2667,2667,,2015,2000,2018,continuous years,7.93,1000000,40.655396,-74.112223,0,tower_recirculating,null,,NGCC,395763,0,0.03,0,0,0.02,0.03,,,
50498,,Capital District Energy Center,Hartford County,CT,Metropolitan Water District,-nr-,-nr-,municipal,56908,1328,,2015,2000,2020,continuous years,33.17,1000000,41.764031,-72.692299,0,tower_recirculating,null,,NGCC,84584,0,0.08,0,0,0.05,0.09,,,
50541,,Harbor Cogen,Los Angeles County,CA,Municipality,-nr-,-nr-,municipal,56079,56079,,2015,2001,2020,missing 1 years,8.55,1000000,33.78022737,-118.2401363,0,tower_recirculating,null,,NGCC,28071,0,0.03,0,0,0.02,0.03,,,
50555,,Rosemary Power Station,Halifax County,NC,Municipality,-nr-,-nr-,municipal,7196,7196,,2015,2000,2020,continuous years,167.78,1000000,36.45245634,-77.66050096,0,tower_recirculating,null,,NGCC,112852,0,0.1,0,0,0.09,0.11,,,
50558,,Oklahoma Cogeneration Project,Oklahoma County,OK,Municipality,-nr-,-nr-,municipal,33801,33801,,2015,2000,2020,continuous years,1244.97,1000000,35.432695,-97.641057,0,tower_recirculating,null,,NGCC,58303,0,0.03,0,0,0.02,0.04,,,
50560,,Pacific-Ultrapower Chinese Station,Tuolumne County,CA,Wells,GW,-nr-,gw,55166,55166,,2015,2000,2020,continuous years,1371.24,1000000,37.87453662,-120.4772624,1,tower_recirculating,dry_cooling,,BIOMASS,133799,0,0.05,0,1,0.04,0.25,,,
50561,,Eagle Point Power Generation,Gloucester County,NJ,Delaware River,SW,FR,sw,1816,1816,,2015,2000,2020,missing 4 years,16.79,1000000,39.875083,-75.158371,0,tower_recirculating,null,,NGCC,554772,1,0.42,0,1,0.33,0.46,,,
50572,,CSL Gas Recovery,Broward County,FL,Municipality,-nr-,-nr-,municipal,NA,NA,,2015,2000,2020,continuous years,17.36,1000000,26.287966,-80.166526,0,tower_recirculating,null,,NGCC,44233,0,0.13,0,0,0.1,0.14,,,
50611,,Westwood Generation LLC,Schuylkill County,PA,Well,GW,-nr-,gw,2148,2148,,2015,2000,2020,missing 1 years,1282.77,1000000,40.61905344,-76.45064492,0,tower_recirculating,null,,COAL,202843,1,0.43,0,1,0.34,0.46,,,
50629,,Covanta Lake County Energy,Lake County,FL,Wells,GW,FR,gw,8072,8072,,2015,2000,2020,continuous years,100.71,1000000,28.74029937,-81.88935293,0,tower_recirculating,null,,BIOMASS,80616,0,0.21,0,1,0.19,0.23,,,
50630,,Covanta Marion Inc,Marion County,OR,Wells,GW,-nr-,gw,50339,50339,,2015,2000,2020,continuous years,185.66,1000000,45.048133,-122.962739,0,tower_recirculating,null,,BIOMASS,86318,0,0.18,0,0,0.14,0.2,,,
50632,,Covanta Stanislaus Energy,Stanislaus County,CA,Wells,GW,-nr-,gw,53901,53901,,2015,2000,2020,continuous years,349.7,1000000,37.38569585,-121.1410718,0,tower_recirculating,null,,BIOMASS,151767,0,0.3,0,1,0.22,0.34,,,
50648,,Covanta Bristol Energy,Hartford County,CT,Municipality,-nr-,-nr-,municipal,56933,1353,,2015,2000,2020,continuous years,208.95,1000000,41.64960152,-72.91566296,0,tower_recirculating,null,,BIOMASS,108604,0,0.22,0,1,0.17,0.24,,,
50649,,,Suffolk County,NY,Wells,,,gw,3590,3590,,all_verified,2000,2011,continuous years,61.88,1000000,40.73425799,-73.38646485,0,tower_recirculating,null,,,,,,,,,,,,
